,Formula,temperature(K),seebeck_coefficient(μV/K),electrical_conductivity(S/m),thermal_conductivity(W/mK),power_factor(W/mK2),ZT,reference,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
10,Cu2.00Se0.96I0.04,300.0,84.7,64438.0,0.74,0.000462284,0.187412437,10.1002/adma.201302660,Cu2 Se0.96 I0.04,29.0,53.0,24.0,30.92,2.5600000000000005,29.0,64.0,96.0,32.0,72.42666666666666,11.235555555555555,64.0,63.546,126.90447,63.358470000000004,69.3232596,7.703012799999997,63.546,386.85,1357.77,970.92,1068.418,385.8026666666667,1357.77,11.0,17.0,6.0,12.68,2.2399999999999998,11.0,4.0,5.0,1.0,4.013333333333333,0.026311111111110546,4.0,120.0,139.0,19.0,128.25333333333333,5.282133333333335,132.0,1.9,2.66,0.7600000000000002,2.118133333333333,0.2908444444444444,1.9,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,5.0,5.0,1.3466666666666667,1.7955555555555556,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,6.0,12.68,2.2399999999999998,11.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444444,1.0,0.0,2.0,2.0,0.6533333333333333,0.871111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.32,0.43520000000000003,1.0,11.07,43.015,31.945,16.247933333333332,6.90391111111111,11.07,0.0,1.062,1.062,0.26984,0.35978666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,225.0,211.0,155.33333333333334,92.88888888888887,225.0
11,Yb1.00Si2.00,300.0,-52.6,747000.0,8.6,0.00206677,0.072096618,10.1002/pssr.201700372,Yb1 Si2,14.0,70.0,56.0,32.666666666666664,24.888888888888886,14.0,39.0,78.0,39.0,65.0,17.333333333333332,78.0,28.0855,173.054,144.9685,76.40833333333333,64.43044444444445,28.0855,1092.0,1687.0,595.0,1488.6666666666667,264.4444444444444,1687.0,3.0,14.0,11.0,10.333333333333334,4.888888888888888,14.0,3.0,6.0,3.0,4.0,1.3333333333333333,3.0,111.0,187.0,76.0,136.33333333333334,33.77777777777778,111.0,1.26,1.9,0.6399999999999999,1.6866666666666665,0.28444444444444444,1.9,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,4.0,16.0,12.0,8.0,5.333333333333333,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,20.44,34.12,13.679999999999996,25.0,6.079999999999998,20.44,0.0,0.773,0.773,0.5153333333333333,0.3435555555555556,0.773,0.0,0.0,0.0,0.0,0.0,0.0,225.0,227.0,2.0,226.33333333333334,0.8888888888888857,227.0
12,Sr0.11Ba0.18Co4.00Sb12.09,300.0,-96.0,401852.0,4.64,0.003703468,0.239448364,10.1007/s00339-010-5711-3,Sr0.11 Ba0.18 Co4 Sb12.09,27.0,56.0,29.0,45.10683760683761,8.938840361917284,51.0,8.0,85.0,77.0,77.05433455433456,11.729315657887085,85.0,58.933195,137.327,78.393805,106.35947741147741,23.41470966558879,121.76,903.78,1768.0,864.22,1116.8620390720391,318.01609813331436,903.78,2.0,15.0,13.0,13.304639804639805,2.5026745741031453,15.0,4.0,6.0,2.0,4.766788766788767,0.374500008199642,5.0,126.0,215.0,89.0,137.03663003663004,5.390295500185607,139.0,0.89,2.05,1.1599999999999997,1.9883516483516481,0.09100470957613815,2.05,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.214285714285714,1.1598639455782316,3.0,0.0,10.0,10.0,9.090354090354092,1.3428106285249137,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,13.304639804639805,2.5026745741031453,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.214285714285714,1.1598639455782316,3.0,0.0,3.0,3.0,0.7326007326007327,1.1073989095967118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.9468864468864466,0.104346406544209,3.0,10.245,63.59,53.345000000000006,26.859090354090355,8.114329843267571,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.3781370451770452,0.571591772807304,0.0,166.0,229.0,63.0,173.92612942612942,11.700476771905342,166.0
13,Sr0.16Yb0.03Co4.00Sb11.82,300.0,-116.0,296818.0,4.05,0.003993983,0.295850593,10.1007/s00339-010-5711-3,Sr0.16 Yb0.03 Co4 Sb11.82,27.0,70.0,43.0,44.909431605246716,9.087224919153824,51.0,8.0,85.0,77.0,77.39850093691443,11.224199740870887,85.0,58.933195,173.054,114.120805,105.81803872579638,23.791512941825474,121.76,903.78,1768.0,864.22,1121.5140287320423,323.0410849558813,903.78,2.0,15.0,13.0,13.348532167395376,2.4385196478933966,15.0,4.0,6.0,2.0,4.752029981261711,0.375780128050824,5.0,126.0,195.0,69.0,136.40162398500937,5.1975635153076185,139.0,0.95,2.05,1.0999999999999999,1.9950530918176135,0.08113334849666504,2.05,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.2148657089319173,1.1593113454621782,3.0,0.0,10.0,10.0,9.131792629606494,1.2819751552843504,10.0,0.0,14.0,14.0,0.026233603997501558,0.05236889342661772,0.0,2.0,16.0,14.0,13.372891942535915,2.412396062579563,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.2148657089319173,1.1593113454621782,3.0,0.0,3.0,3.0,0.7495315427857588,1.1245313964843178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.9643972517176764,0.07036045944114412,3.0,10.245,54.23,43.985,26.465933791380387,8.105401020052659,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.38687600249843845,0.5804348269839157,0.0,166.0,225.0,59.0,173.69581511555276,11.36346466781184,166.0
14,Sr0.21Co4.00Sb12.25,300.0,-126.0,240000.0,4.87,0.00381024,0.234717043,10.1007/s00339-010-5711-3,Sr0.21 Co4 Sb12.25,27.0,51.0,24.0,45.00182260024301,8.928028328921396,51.0,8.0,85.0,77.0,77.45625759416768,11.228535172715178,85.0,58.933195,121.76,62.82680500000001,106.0566816524909,23.373711999633855,121.76,903.78,1768.0,864.22,1115.6625151883354,317.0534555585248,903.78,2.0,15.0,13.0,13.376063183475091,2.417159903089931,15.0,4.0,5.0,1.0,4.7569866342648846,0.3679157396184129,5.0,126.0,195.0,69.0,136.55528554070472,5.130150931083723,139.0,0.95,2.05,1.0999999999999999,1.994653705953827,0.08238057133239547,2.05,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.232685297691373,1.1421148363646028,3.0,0.0,10.0,10.0,9.143377885783718,1.2750450667253286,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,13.376063183475091,2.417159903089931,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.232685297691373,1.1421148363646028,3.0,0.0,3.0,3.0,0.7290400972053462,1.1037472188552386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.9617253948967193,0.0755725799426867,3.0,10.245,54.23,43.985,26.6693985419198,7.982696739693709,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.37629919805589307,0.5697069268258114,0.0,166.0,225.0,59.0,173.55710814094775,11.248429492905217,166.0
15,Sr0.21Yb0.03Co4.00Sb12.12,300.0,-109.0,342273.0,4.23,0.004066546,0.288407483,10.1007/s00339-010-5711-3,Sr0.21 Yb0.03 Co4 Sb12.12,27.0,70.0,43.0,45.00000000000001,8.981662591687039,51.0,8.0,85.0,77.0,77.3257946210269,11.370583030947921,85.0,58.933195,173.054,114.120805,106.05475550122249,23.5155917677441,121.76,903.78,1768.0,864.22,1117.3027872860637,318.18934607038466,903.78,2.0,15.0,13.0,13.344132029339852,2.453437628899876,15.0,4.0,6.0,2.0,4.757334963325183,0.3703349453912877,5.0,126.0,195.0,69.0,136.6283618581907,5.197242962440456,139.0,0.95,2.05,1.0999999999999999,1.992866748166259,0.08465220198348886,2.05,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.2224938875305624,1.1520017216539835,3.0,0.0,10.0,10.0,9.119804400977994,1.3041528924384722,10.0,0.0,14.0,14.0,0.02567237163814181,0.05125059032406549,0.0,2.0,16.0,14.0,13.3679706601467,2.4277697407356484,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.2224938875305624,1.1520017216539835,3.0,0.0,3.0,3.0,0.7334963325183375,1.1083147518247738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.9559902200489,0.0867283194146375,3.0,10.245,54.23,43.985,26.644199266503666,8.019168345478565,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.378599315403423,0.5720644912452699,0.0,166.0,225.0,59.0,173.7114914425428,11.425828396530399,166.0
16,Ca3.00Co3.70Ti0.30O9.00,300.0,178.2,4300.0,2.3,0.000136548,0.017810548,10.1016/j.jallcom.2010.04.055,Ca3 Co3.7 Ti0.3 O9,8.0,27.0,19.0,14.90625,7.76953125,8.0,7.0,87.0,80.0,64.46875,25.34765625,87.0,15.9994,58.933195,42.933794999999996,31.040095093749997,16.92078198046875,15.9994,54.8,1941.0,1886.2,685.13125,709.1226562500001,54.8,2.0,16.0,14.0,11.53125,5.02734375,16.0,2.0,4.0,2.0,2.875,0.984375,2.0,66.0,176.0,110.0,102.2625,40.7953125,66.0,1.0,3.44,2.44,2.586125,0.960609375,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.25,1.96875,4.0,0.0,7.0,7.0,1.6562500000000002,2.484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,5.90625,1.5363281249999998,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.125,0.984375,2.0,0.0,8.0,8.0,0.8437500000000001,1.265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.96875,0.73828125,2.0,9.105,37.77,28.665000000000003,14.88553125,8.649343359375,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.3580843875,0.55055390078125,0.0,12.0,225.0,213.0,97.43750000000001,96.1171875,12.0
17,Ca3.00Co3.80Ti0.20O9.00,300.0,149.0,4967.0,2.49,0.000110272,0.013285827,10.1016/j.jallcom.2010.04.055,Ca3 Co3.8 Ti0.2 O9,8.0,27.0,19.0,14.9375,7.8046875,8.0,7.0,87.0,80.0,64.5625,25.2421875,87.0,15.9994,58.933195,42.933794999999996,31.1092588125,16.9985911640625,15.9994,54.8,1941.0,1886.2,684.0500000000001,707.90625,54.8,2.0,16.0,14.0,11.5625,4.9921875,16.0,2.0,4.0,2.0,2.875,0.984375,2.0,66.0,176.0,110.0,102.05,40.55625,66.0,1.0,3.44,2.44,2.58825,0.9582187499999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.25,1.96875,4.0,0.0,7.0,7.0,1.6874999999999998,2.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,5.9375,1.525,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.125,0.984375,2.0,0.0,8.0,8.0,0.8124999999999999,1.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.9375,0.7265625,2.0,9.105,37.77,28.665000000000003,14.84525,8.642900000000001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.3677621916666666,0.5608367789583333,0.0,12.0,225.0,213.0,97.43749999999999,96.1171875,12.0
18,Ca3.00Co3.90Ti0.10O9.00,300.0,131.0,5623.0,2.59,9.65e-05,0.011177178,10.1016/j.jallcom.2010.04.055,Ca3 Co3.9 Ti0.1 O9,8.0,27.0,19.0,14.96875,7.83984375,8.0,7.0,87.0,80.0,64.65625,25.13671875,87.0,15.9994,58.933195,42.933794999999996,31.17842253125,17.07640034765625,15.9994,54.8,1941.0,1886.2,682.9687500000001,706.68984375,54.8,2.0,16.0,14.0,11.59375,4.95703125,16.0,2.0,4.0,2.0,2.875,0.984375,2.0,66.0,176.0,110.0,101.8375,40.3171875,66.0,1.0,3.44,2.44,2.590375,0.955828125,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.25,1.96875,4.0,0.0,7.0,7.0,1.71875,2.578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,5.96875,1.5128906249999998,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.125,0.984375,2.0,0.0,8.0,8.0,0.78125,1.171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.90625,0.71484375,2.0,9.105,37.77,28.665000000000003,14.80496875,8.635449609375,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.3774399958333333,0.57087771203125,0.0,12.0,225.0,213.0,97.4375,96.1171875,12.0
19,Ca3.00Co4.00O9.00,300.0,122.3,6493.0,2.873,9.71e-05,0.010141074,10.1016/j.jallcom.2010.04.055,Ca3 Co4 O9,8.0,27.0,19.0,15.0,7.875,8.0,7.0,87.0,80.0,64.75,25.03125,87.0,15.9994,58.933195,42.933794999999996,31.247586249999998,17.15420953125,15.9994,54.8,1768.0,1713.2,681.8875,705.4734375,54.8,2.0,16.0,14.0,11.625,4.921875,16.0,2.0,4.0,2.0,2.875,0.984375,2.0,66.0,176.0,110.0,101.625,40.078125,66.0,1.0,3.44,2.44,2.5925000000000002,0.9534374999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.25,1.96875,4.0,0.0,7.0,7.0,1.75,2.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,6.0,1.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.125,0.984375,2.0,0.0,3.0,3.0,0.75,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.875,0.703125,2.0,9.105,37.77,28.665000000000003,14.7646875,8.6269921875,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.3871178,0.5806767,0.0,12.0,225.0,213.0,97.4375,96.1171875,12.0
20,Cu3.00Sb0.85Ge0.15S4.00,300.0,114.4,51194.0,2.183,0.000669994,0.092074344,10.1021/acs.jpcc.6b09379,Cu3 Sb0.85 Ge0.15 S4,16.0,51.0,35.0,24.89375,8.89375,16.0,64.0,88.0,24.0,78.5125,10.884374999999999,88.0,32.065,121.76,89.69500000000001,54.16125,22.096249999999998,32.065,388.36,1357.77,969.41,822.0841250000001,433.72412499999996,388.36,11.0,16.0,5.0,13.98125,2.2359375000000004,16.0,3.0,5.0,2.0,3.60625,0.60625,3.0,105.0,139.0,34.0,119.01875,14.01875,105.0,1.9,2.58,0.6800000000000002,2.258,0.32200000000000006,2.58,1.0,2.0,1.0,1.625,0.46875,2.0,0.0,4.0,4.0,2.35625,1.780546875,4.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0,8.98125,2.98125,6.0,0.0,1.0,1.0,0.375,0.46875,0.0,0.0,4.0,4.0,1.39375,1.0453125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.7687499999999998,0.5765625000000001,2.0,11.07,31.56,20.49,20.82928125,7.319460937499999,25.786875,0.0,2.202,2.202,1.10818125,1.09381875,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,141.23125,71.23125,70.0
21,Cu3.00Sb0.93Ge0.07S4.00,300.0,175.0,20200.0,2.0387,0.000618625,0.091032275,10.1021/acs.jpcc.6b09379,Cu3 Sb0.93 Ge0.07 S4,16.0,51.0,35.0,25.083750000000002,9.08375,16.0,64.0,88.0,24.0,78.57249999999999,10.929375000000002,88.0,32.065,121.76,89.69500000000001,54.65245,22.587450000000004,32.065,388.36,1357.77,969.41,819.0079249999999,430.647925,388.36,11.0,16.0,5.0,13.99125,2.2434374999999998,16.0,3.0,5.0,2.0,3.61625,0.61625,3.0,105.0,139.0,34.0,119.20875,14.20875,105.0,1.9,2.58,0.6800000000000002,2.2584,0.3216000000000001,2.58,1.0,2.0,1.0,1.625,0.46875,2.0,0.0,4.0,4.0,2.36625,1.781096875,4.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0,8.99125,2.99125,6.0,0.0,1.0,1.0,0.375,0.46875,0.0,0.0,4.0,4.0,1.38375,1.0378125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.75875,0.5690625,2.0,11.07,31.56,20.49,20.91483125,7.3836234375,25.786875,0.0,2.202,2.202,1.10435125,1.09764875,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,140.64125,70.64125,70.0
22,Cu3.00Sb0.95Ge0.05S4.00,300.0,207.78,9368.0,2.0,0.00040444,0.060666037,10.1021/acs.jpcc.6b09379,Cu3 Sb0.95 Ge0.05 S4,16.0,51.0,35.0,25.131249999999998,9.131250000000001,16.0,64.0,88.0,24.0,78.5875,10.940624999999999,88.0,32.065,121.76,89.69500000000001,54.77525,22.710250000000002,32.065,388.36,1357.77,969.41,818.238875,429.878875,388.36,11.0,16.0,5.0,13.99375,2.2453125,16.0,3.0,5.0,2.0,3.61875,0.6187499999999999,3.0,105.0,139.0,34.0,119.25625,14.25625,105.0,1.9,2.58,0.6800000000000002,2.2584999999999997,0.32150000000000006,2.58,1.0,2.0,1.0,1.625,0.46875,2.0,0.0,4.0,4.0,2.36875,1.781171875,4.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0,8.99375,2.99375,6.0,0.0,1.0,1.0,0.375,0.46875,0.0,0.0,4.0,4.0,1.38125,1.0359375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.75625,0.5671875,2.0,11.07,31.56,20.49,20.93621875,7.399664062499999,25.786875,0.0,2.202,2.202,1.10339375,1.09860625,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,140.49375,70.49375,70.0
23,Cu3.00Sb0.97Ge0.03S4.00,300.0,287.0,5000.0,1.918,0.000411845,0.064417883,10.1021/acs.jpcc.6b09379,Cu3 Sb0.97 Ge0.03 S4,16.0,51.0,35.0,25.17875,9.17875,16.0,64.0,88.0,24.0,78.60249999999999,10.951875000000001,88.0,32.065,121.76,89.69500000000001,54.89805,22.83305,32.065,388.36,1357.77,969.41,817.4698249999999,429.109825,388.36,11.0,16.0,5.0,13.99625,2.2471875,16.0,3.0,5.0,2.0,3.6212500000000003,0.6212500000000001,3.0,105.0,139.0,34.0,119.30375,14.30375,105.0,1.9,2.58,0.6800000000000002,2.2586,0.3214000000000001,2.58,1.0,2.0,1.0,1.625,0.46875,2.0,0.0,4.0,4.0,2.37125,1.781221875,4.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0,8.99625,2.99625,6.0,0.0,1.0,1.0,0.375,0.46875,0.0,0.0,4.0,4.0,1.3787500000000001,1.0340625,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.7537500000000001,0.5653124999999999,2.0,11.07,31.56,20.49,20.957606249999998,7.4157046875,25.786875,0.0,2.202,2.202,1.10243625,1.09956375,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,140.34625,70.34625,70.0
24,Cu3.00Sb0.99Ge0.01S4.00,300.0,351.65,1580.0,1.9032,0.000195379,0.030797478,10.1021/acs.jpcc.6b09379,Cu3 Sb0.99 Ge0.01 S4,16.0,51.0,35.0,25.22625,9.22625,16.0,64.0,88.0,24.0,78.6175,10.963124999999998,88.0,32.065,121.76,89.69500000000001,55.02085,22.95585,32.065,388.36,1357.77,969.41,816.700775,428.340775,388.36,11.0,16.0,5.0,13.998750000000001,2.2490625,16.0,3.0,5.0,2.0,3.62375,0.62375,3.0,105.0,139.0,34.0,119.35125000000001,14.35125,105.0,1.9,2.58,0.6800000000000002,2.2587,0.3213000000000001,2.58,1.0,2.0,1.0,1.625,0.46875,2.0,0.0,4.0,4.0,2.37375,1.7812468750000001,4.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0,8.998750000000001,2.9987500000000002,6.0,0.0,1.0,1.0,0.375,0.46875,0.0,0.0,4.0,4.0,1.37625,1.0321875,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.75125,0.5634375,2.0,11.07,31.56,20.49,20.97899375,7.431745312499999,25.786875,0.0,2.202,2.202,1.10147875,1.10052125,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,140.19875000000002,70.19874999999999,70.0
25,Cu3.00Sb0.90Ge0.10S4.00,300.0,150.0,28400.0,2.1,0.000639,0.091285714,10.1021/acs.jpcc.6b09379,Cu3 Sb0.9 Ge0.1 S4,16.0,51.0,35.0,25.0125,9.0125,16.0,64.0,88.0,24.0,78.55,10.912500000000001,88.0,32.065,121.76,89.69500000000001,54.46825,22.40325,32.065,388.36,1357.77,969.41,820.1614999999999,431.8015,388.36,11.0,16.0,5.0,13.9875,2.2406249999999996,16.0,3.0,5.0,2.0,3.6125,0.6125,3.0,105.0,139.0,34.0,119.1375,14.1375,105.0,1.9,2.58,0.6800000000000002,2.25825,0.3217500000000001,2.58,1.0,2.0,1.0,1.625,0.46875,2.0,0.0,4.0,4.0,2.3625,1.7809375,4.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0,8.9875,2.9875,6.0,0.0,1.0,1.0,0.375,0.46875,0.0,0.0,4.0,4.0,1.3875,1.040625,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.7625000000000002,0.5718749999999999,2.0,11.07,31.56,20.49,20.88275,7.359562499999998,25.786875,0.0,2.202,2.202,1.1057875,1.0962125,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,140.8625,70.8625,70.0
